"Excluded","Level","Term","est","se","ci.lb","ci.ub","QE","QM"
"10.1007/s00338-019-01794-9","study","dt:dph",-5.482204366343,3.67682518151075,-12.6887817221041,1.72437298941807,13800.8471354454,102.469740222941
"10.1007/s00338-020-01991-x","study","intrcpt",-3.94926433760055,4.02863807931254,-11.8453949730531,3.94686629785203,13831.0333355807,103.28456648268
"10.1007/s00338-020-01991-x","study","dt",-7.84098017063821,1.2066597987206,-10.2060333761306,-5.47592696514584,13831.0333355807,103.28456648268
"10.1007/s00338-020-01991-x","study","dph",66.5184800476764,9.1350620901838,48.6137583509162,84.4232017444367,13831.0333355807,103.28456648268
"10.1007/s00338-020-01991-x","study","dt:dph",-5.48609848670348,3.66108107153422,-12.6618173869106,1.6896204135036,13831.0333355807,103.28456648268
"10.1007/s00338-021-02170-2","study","intrcpt",-3.09169824284866,4.02745403385267,-10.9855081491999,4.80211166350258,13119.3285782387,110.274620863218
"10.1007/s00338-021-02170-2","study","dt",-8.09325931718039,1.20497913487241,-10.4550184215303,-5.73150021283046,13119.3285782387,110.274620863218
"10.1007/s00338-021-02170-2","study","dph",68.1705180444811,9.10260421653498,50.3294137800726,86.0116223088897,13119.3285782387,110.274620863218
"10.1007/s00338-021-02170-2","study","dt:dph",-5.36267549214548,3.64365372843726,-12.5042367998825,1.77888581559156,13119.3285782387,110.274620863218
"10.1007/s00338-024-02515-7","study","intrcpt",-4.01437392931648,4.02291456851269,-11.8992864836014,3.87053862496839,13845.9644159958,103.221502503471
"10.1007/s00338-024-02515-7","study","dt",-7.82911512014472,1.20581492110195,-10.1925123655045,-5.46571787478488,13845.9644159958,103.221502503471
"10.1007/s00338-024-02515-7","study","dph",66.4595646225016,9.12895877176552,48.5668054298412,84.352323815162,13845.9644159958,103.221502503471
"10.1007/s00338-024-02515-7","study","dt:dph",-5.46890586315347,3.65893970645988,-12.6404276878148,1.7026159615079,13845.9644159958,103.221502503471
"10.1007/s00425-013-1982-1","study","intrcpt",-3.98622834887501,4.01297936960936,-11.8516679133094,3.87921121555934,13848.375428175,103.337850702013
"10.1007/s00425-013-1982-1","study","dt",-7.83057618012578,1.2047573125393,-10.1919005127028,-5.46925184754876,13848.375428175,103.337850702013
"10.1007/s00425-013-1982-1","study","dph",66.4678656543041,9.12675746358263,48.5794210256822,84.3563102829261,13848.375428175,103.337850702013
"10.1007/s00425-013-1982-1","study","dt:dph",-5.47200955494176,3.6576761550233,-12.6410548187874,1.69703570890392,13848.375428175,103.337850702013
"10.1007/s00442-005-0210-5","study","intrcpt",-4.11608056698534,4.01857114412206,-11.9924800094646,3.7603188754939,13846.5782684751,102.4955969499
"10.1007/s00442-005-0210-5","study","dt",-7.77493056923746,1.20975086590156,-10.1460422664045,-5.4038188720704,13846.5782684751,102.4955969499
"10.1007/s00442-005-0210-5","study","dph",66.1901158319399,9.13284252332899,48.2897444862151,84.0904871776647,13846.5782684751,102.4955969499
"10.1007/s00442-005-0210-5","study","dt:dph",-5.35839351438913,3.6624530973277,-12.5368015851514,1.82001455637317,13846.5782684751,102.4955969499
"10.1007/s00442-015-3242-5","study","intrcpt",-4.19010065517496,4.01909256006145,-12.0675220728954,3.68732076254548,13840.3624181412,102.955225918682
"10.1007/s00442-015-3242-5","study","dt",-7.80176581914119,1.20510660445832,-10.1637747638795,-5.43975687440288,13840.3624181412,102.955225918682
"10.1007/s00442-015-3242-5","study","dph",66.3593088129547,9.124731292871,48.4748354789275,84.2437821469819,13840.3624181412,102.955225918682
"10.1007/s00442-015-3242-5","study","dt:dph",-5.43593902753681,3.65728932568847,-12.6042261058862,1.73234805081259,13840.3624181412,102.955225918682
"10.1007/s10126-018-9864-y","study","intrcpt",-3.99187946618568,4.00048576333245,-11.8328315623173,3.84907262994591,13812.0747343885,104.716560464737
"10.1007/s10126-018-9864-y","study","dt",-7.8694672565749,1.20305041571976,-10.2274460713856,-5.51148844176417,13812.0747343885,104.716560464737
"10.1007/s10126-018-9864-y","study","dph",67.5887078933054,9.1390580965918,49.6761540239855,85.5012617626253,13812.0747343885,104.716560464737
"10.1007/s10126-018-9864-y","study","dt:dph",-5.77463360393668,3.65801633969001,-12.9443456297291,1.39507842185575,13812.0747343885,104.716560464737
"10.1007/s13131-022-2037-x","study","intrcpt",-3.95183186266276,4.02370649092984,-11.8382965848853,3.93463285955973,13699.2098813452,103.13740719306
"10.1007/s13131-022-2037-x","study","dt",-7.83479177760768,1.20617710769689,-10.1988989086936,-5.47068464652178,13699.2098813452,103.13740719306
"10.1007/s13131-022-2037-x","study","dph",66.3804241290492,9.13895007366629,48.4680819846633,84.2927662734352,13699.2098813452,103.13740719306
"10.1007/s13131-022-2037-x","study","dt:dph",-5.44913345157219,3.66138664592544,-12.6254512775861,1.72718437444168,13699.2098813452,103.13740719306
"10.1016/j.chemgeo.2018.09.004","study","intrcpt",-3.95719812180093,4.04325628204955,-11.881980434618,3.96758419101619,13699.3183101892,101.994008710473
"10.1016/j.chemgeo.2018.09.004","study","dt",-7.81867019859694,1.21067241187423,-10.1915881258704,-5.44575227132345,13699.3183101892,101.994008710473
"10.1016/j.chemgeo.2018.09.004","study","dph",66.0538527969926,9.20075815114213,48.020366820754,84.0873387732312,13699.3183101892,101.994008710473
"10.1016/j.chemgeo.2018.09.004","study","dt:dph",-5.33724353458805,3.67872634376648,-12.5475471683704,1.87306009919426,13699.3183101892,101.994008710473
"10.1016/j.ecochg.2021.100016-LOC-A","study","intrcpt",-4.10192920085757,4.04091773527761,-12.0221279620017,3.81826956028654,13593.4056825029,101.981594676546
"10.1016/j.ecochg.2021.100016-LOC-A","study","dt",-7.80123926844764,1.21077971039911,-10.1743675008299,-5.42811103606538,13593.4056825029,101.981594676546
"10.1016/j.ecochg.2021.100016-LOC-A","study","dph",66.054712386193,9.18053138033181,48.0608708807426,84.0485538916433,13593.4056825029,101.981594676546
"10.1016/j.ecochg.2021.100016-LOC-A","study","dt:dph",-5.31890537996143,3.67681055282762,-12.5254540635036,1.8876433035807,13593.4056825029,101.981594676546
"10.1016/j.ecochg.2021.100016-LOC-B","study","intrcpt",-3.98742577999699,4.03563650637616,-11.8972733324943,3.92242177250028,13118.2054962617,102.366740826442
"10.1016/j.ecochg.2021.100016-LOC-B","study","dt",-7.81562310528113,1.20904265400506,-10.185346707131,-5.44589950343121,13118.2054962617,102.366740826442
"10.1016/j.ecochg.2021.100016-LOC-B","study","dph",65.9884907113412,9.16784494225164,48.0195146245279,83.9574667981544,13118.2054962617,102.366740826442
"10.1016/j.ecochg.2021.100016-LOC-B","study","dt:dph",-5.30281933057316,3.67154100500524,-12.4990397003834,1.89340103923711,13118.2054962617,102.366740826442
"10.1016/j.ecolind.2018.11.011","study","intrcpt",-3.88462541725539,4.01921418584867,-11.7622852215188,3.99303438700801,13730.2863744025,102.768243782575
